Road,Scenario,Seed,Average_driving_time,Accumulate_delay_time,Average_delay_time,Broken_bridges
N1,2,712885,578.0,0,0.0,
N1,2,928093,578.0,0,0.0,
N1,2,898555,708.0478026214341,172858,133.27525057825753,N1_842
N1,2,764706,578.0,0,0.0,
N1,2,163046,578.0,0,0.0,
N1,2,476411,578.0,0,0.0,
N1,2,124059,578.0,0,0.0,
N1,2,151528,645.7380045696877,89890,68.46153846153847,N1_930
N1,2,740325,645.2608695652174,89339,68.14569031273837,N1_930
N1,2,694628,578.0,0,0.0,
