Scenario,Seed,Average_driving_time,Total_waiting_time,Average_waiting_time,Categories,Broken_bridges,Average Speed
4,956905,569.4931506849315,289421,3964.671232876712,"A, B, B, A, A, C, B, A, B, B, A, A, A, A, B, B, A, C, A, A, A, A, A, A, A, A, C, D, B, C, C, C, C, D, B, D, A, C, C, C, C, A, A, C, B, A, C, B, D, B, C, C, C, C, C, C, A, D, B, A, B, A, C, C, B, B, D, B, C, B, C, C, C, B, B, A, A, A, B, C, D, A, B, C, A, C, A, A, B, A, B, A, B, A, A, B, C, A, A, C, C, A, C, C, B, A, A, A, A, A, B, A, A, A, A, A, A, A, B, B, B, A, B, A, B, A, A, B, C, D, A, B, A, A, A, A, A, A, A, A, C, B, A","N2_513, N102_129, N1_460, N106_18, N2_189, N104_53, N2_455, N1_909, N1_1049, N207_32, N1_935, N1_847, N2_427, N1_884, N104_46, N1_1029, N208_138, N1_1076, N102_148, N1_1000, N1_62, N2_687, N2_247, N1_812, N1_546, N1_378, N1_842, N2_150, N1_932, N208_51, N2_215, N1_391, N2_201, N2_636, N2_339, N1_863, N105_77, N1_914, N204_63, N207_70, N1_127, N102_68, N106_136, N1_304, N2_610, N106_118, N102_39, N2_119, N104_68, N2_684, N102_56, N1_539, N1_590, N1_1015, N2_218, N1_809, N2_569, N2_127, N106_55, N2_200, N208_76, N1_1017, N208_103, N1_532, N1_95, N2_362, N2_221, N2_163, N102_121, N1_1050, N1_41, N1_788, N2_268, N208_11, N1_850, N1_902, N2_535, N104_2, N2_161, N1_852, N105_81, N2_154, N2_40, N106_146, N106_90, N1_576, N2_213, N2_75, N1_124, N1_212, N2_465, N207_36, N2_726, N1_903, N1_999, N207_61, N207_66, N1_981, N1_29, N208_77, N1_50, N2_478, N1_873, N1_736, N208_8, N2_243, N1_246, N1_690, N1_6, N1_806, N104_81, N208_100, N1_923, N2_88, N1_453, N208_2, N2_170, N1_765, N102_83, N106_95, N104_65, N207_5, N106_101, N104_40, N208_120, N204_8, N207_47, N1_872, N1_896, N207_129, N1_890, N1_326, N1_414, N208_95, N1_421, N2_410, N1_930, N1_776, N104_38, N106_121, N1_841, N106_56, N1_833",13153.192300788547
4,574434,380.5289256198347,250991,2074.305785123967,"B, A, C, C, B, A, B, A, A, B, A, B, A, A, A, A, A, C, C, B, B, A, A, A, A, B, A, A, A, A, B, C, C, B, C, A, A, D, C, C, A, C, C, A, D, B, C, D, C, C, A, B, A, C, A, C, C, C, B, C, B, A, B, B, C, C, A, C, C, C, C, A, C, A, D, A, B, A, C, B, A, A, C, C, C, A, C, C, A, B, A, B, C, A, A, C, A, A, A, A, A, A, A, A, A, A, B, C, C, A, A, B, B, A, A, A","N1_346, N1_655, N2_285, N208_37, N102_112, N1_377, N1_498, N104_26, N1_796, N102_12, N2_264, N2_167, N102_152, N2_273, N1_842, N1_821, N104_77, N106_23, N2_97, N2_397, N2_245, N2_201, N1_151, N1_863, N1_996, N1_920, N1_1081, N208_49, N102_64, N2_384, N1_104, N2_642, N1_15, N104_43, N1_313, N1_749, N208_82, N1_692, N2_318, N106_1, N104_23, N1_78, N1_899, N102_162, N2_125, N102_22, N1_425, N106_94, N1_826, N1_816, N1_827, N2_431, N1_241, N2_466, N2_23, N1_558, N1_248, N2_441, N1_191, N1_823, N2_64, N2_438, N2_695, N1_1020, N1_782, N1_1069, N106_90, N1_689, N208_44, N1_140, N1_124, N106_11, N106_30, N2_248, N1_903, N1_869, N207_78, N1_1041, N2_266, N2_356, N2_403, N1_250, N1_645, N208_102, N1_986, N102_94, N1_1026, N2_614, N1_366, N1_147, N1_511, N1_386, N2_170, N1_251, N102_83, N207_63, N1_1039, N2_421, N106_62, N2_661, N204_8, N1_861, N1_872, N106_148, N1_475, N2_409, N1_108, N1_896, N1_671, N208_62, N106_3, N208_85, N1_535, N1_930, N2_22, N1_870",11180.177312318578
4,952241,488.1162790697674,275747,3206.360465116279,"C, A, B, B, A, C, C, C, A, B, A, C, B, A, A, C, B, A, C, A, A, A, A, B, A, C, A, B, A, B, A, A, C, A, A, C, C, B, D, A, C, B, C, A, C, C, A, C, C, C, B, A, C, C, A, A, C, C, A, A, A, B, B, B, B, B, C, C, C, C, A, A, A, A, A, C, C, A, C, C, C, A, D, A, C, A, A, B, C, A, B, A, A, A, A, A, A, B, A, C, A, A, A, A, C, A, A, A, A, A, C, D, C, B, A, B, D, C, C, C, A, C, A, C, B, B, A, B, A, B","N2_513, N102_129, N102_88, N1_460, N1_655, N106_106, N204_38, N2_79, N2_498, N2_31, N208_72, N1_939, N104_26, N2_59, N208_148, N207_35, N2_457, N1_796, N208_145, N1_1000, N106_36, N102_152, N106_43, N106_23, N1_880, N1_323, N102_74, N208_51, N207_121, N2_94, N1_307, N1_825, N1_402, N207_6, N1_996, N2_100, N1_920, N2_701, N2_495, N102_59, N2_660, N105_23, N207_39, N208_60, N1_304, N102_110, N1_389, N2_318, N2_368, N104_23, N1_214, N2_194, N1_400, N1_436, N1_320, N106_60, N106_16, N1_772, N106_110, N102_69, N1_95, N1_816, N207_93, N1_795, N2_105, N1_203, N1_241, N102_33, N2_23, N2_52, N104_16, N102_66, N1_45, N1_510, N105_46, N1_850, N1_431, N1_1082, N2_271, N208_90, N1_1013, N1_64, N1_334, N1_858, N1_1037, N2_705, N207_46, N204_4, N1_515, N2_54, N1_46, N1_222, N1_174, N207_76, N207_66, N1_994, N106_145, N2_538, N2_403, N207_113, N102_97, N1_374, N1_701, N2_551, N2_298, N1_786, N1_348, N105_5, N105_60, N102_108, N1_92, N1_721, N1_875, N2_51, N105_41, N1_596, N104_65, N2_661, N1_861, N1_901, N1_108, N208_62, N106_3, N208_112, N102_100, N1_40, N1_32, N102_58, N207_95, N1_978",14994.106317658692
4,531504,524.2528735632184,277813,3193.2528735632186,"A, C, B, C, A, C, B, B, B, A, A, A, B, A, A, C, A, B, A, C, B, A, A, A, A, A, B, A, A, A, A, A, A, A, A, C, C, A, A, C, A, C, B, B, C, C, A, D, C, C, D, B, B, A, A, A, A, B, A, C, D, A, A, C, C, C, C, A, A, C, B, B, B, C, C, C, A, A, A, B, A, C, B, C, C, D, A, B, D, A, C, B, C, C, A, B, A, B, A, B, C, A, C, C, C, A, B, A, C, A, A, A, A, C, A, A, B, C, A, A, A, A, B, C, B, B, A, B, B, C, D, A, A, C, A, C, A, D, A, A, A, B, B, B, B","N102_104, N1_415, N2_423, N1_756, N106_106, N106_33, N204_38, N1_1049, N2_79, N1_847, N2_232, N106_116, N1_810, N1_760, N106_76, N2_48, N1_988, N207_72, N102_152, N1_513, N106_51, N2_687, N1_503, N1_812, N104_77, N204_66, N1_744, N1_682, N1_801, N2_201, N104_32, N2_636, N1_268, N1_1054, N1_446, N2_339, N1_863, N1_132, N1_787, N104_36, N102_19, N1_940, N2_395, N105_23, N1_136, N207_39, N106_136, N2_147, N1_917, N2_119, N1_941, N1_473, N1_98, N208_16, N1_400, N1_809, N1_899, N1_284, N1_372, N2_448, N102_22, N106_8, N1_972, N106_60, N1_178, N1_918, N1_1017, N2_507, N102_69, N2_430, N2_258, N2_23, N105_38, N102_66, N208_122, N1_952, N2_522, N208_11, N1_541, N2_365, N208_34, N2_64, N1_165, N204_4, N1_805, N1_201, N106_89, N106_90, N1_689, N2_213, N1_570, N1_754, N2_241, N106_79, N1_804, N106_26, N2_465, N1_255, N106_30, N2_248, N2_449, N1_174, N207_78, N207_61, N2_356, N1_843, N2_538, N102_106, N208_8, N1_879, N1_938, N1_330, N1_628, N207_88, N2_298, N2_618, N1_797, N1_849, N1_1007, N105_40, N1_633, N1_726, N2_67, N2_604, N102_83, N1_205, N106_119, N104_65, N102_169, N102_99, N1_479, N208_65, N2_251, N207_84, N208_62, N1_675, N1_461, N1_752, N2_85, N1_930, N1_989, N2_142, N2_229, N2_122, N2_630",14138.926900626557
4,447071,487.4130434782609,273133,2968.836956521739,"A, C, A, C, C, C, A, B, B, A, A, A, A, A, A, A, C, C, A, A, C, A, C, A, C, A, A, C, C, C, C, C, C, C, C, C, D, C, C, C, C, C, C, C, B, A, C, C, B, B, C, C, A, B, C, C, B, A, C, B, A, C, C, B, A, B, A, B, A, B, C, B, A, A, A, C, C, C, A, A, C, B, C, B, C, C, C, A, C, B, B, A, A, A, A, A, A, A, C, A, C, C, C, A, A, A, A, A, C, A, A, A, A, A, B, A, B, A, A, A, B, C, A, A, C, B, B, A, A, B, A, B, C, A, A, A, A, B, B, A","N2_285, N208_126, N2_115, N2_128, N1_935, N207_74, N1_845, N106_116, N208_61, N1_884, N1_1012, N1_673, N102_133, N2_158, N106_86, N1_520, N1_193, N1_394, N2_107, N1_796, N1_1000, N1_1044, N2_264, N1_740, N102_152, N106_51, N2_90, N2_504, N1_378, N1_842, N2_157, N1_801, N2_215, N1_630, N207_24, N1_446, N1_996, N104_36, N204_55, N2_323, N1_1032, N208_74, N208_60, N1_1009, N106_136, N2_610, N106_118, N208_53, N1_917, N1_993, N106_35, N102_145, N106_1, N1_1015, N2_218, N2_162, N1_375, N2_20, N1_425, N1_793, N1_178, N1_772, N204_56, N208_80, N1_199, N1_241, N1_1019, N2_658, N2_692, N102_131, N102_55, N1_38, N2_463, N204_20, N1_774, N2_561, N104_2, N2_623, N204_27, N1_165, N2_287, N1_306, N102_172, N1_958, N1_689, N207_28, N1_912, N106_128, N2_248, N1_677, N2_449, N105_24, N1_990, N1_410, N1_471, N2_356, N102_106, N1_25, N106_52, N1_792, N2_209, N208_6, N105_65, N102_79, N1_986, N207_8, N1_412, N1_865, N204_7, N104_81, N102_77, N106_88, N1_828, N1_992, N1_60, N106_15, N2_312, N2_604, N2_713, N208_83, N207_5, N102_164, N102_169, N208_120, N1_161, N1_650, N1_872, N1_943, N1_516, N106_67, N105_28, N2_370, N208_124, N106_45, N106_42, N1_776, N1_354, N1_841, N2_3, N2_328",14332.7544718523
