Scenario,Seed,Average_driving_time,Total_waiting_time,Average_waiting_time,Delay dict
0,230541,417.5349561605907,2271048,262.00369173973235,"{'10546': 184.7186056021431, '11553': 107.98659638731183, '10472': 87.72813994999377, '10174': 81.55274941356092, '11597': 73.51321137543889, '10714': 66.03629061887389, '11064': 64.39218599696196, '10540': 63.81357353067134, '10034': 56.27196287688815, '10052': 53.06114382059092, '12941': 51.153199376021334, '12519': 45.37388093218671, '12901': 42.587061102642345, '11307': 38.669977077467586, '10318': 37.867954897438494, '10426': 34.29376214142143, '10938': 31.882057261527656, '10972': 26.699119584833284, '11539': 26.185674520082188, '12977': 24.049209804529596, '11353': 19.867318788132973, '12840': 19.320758874514226, '10836': 19.121034653716073, '12969': 18.990113275576828, '12804': 18.14637112527248, '10888': 17.570466992835563, '10520': 17.496832402463554, '12521': 16.962603131582924, '12620': 16.453220124772294, '10892': 16.0272725899604, '10918': 14.898232838013438, '10032': 14.746003972328948, '12251': 14.733034919111269, '11641': 14.178021033773858, '10190': 13.944789886540121, '10998': 13.399708589754674, '10942': 13.396045181425055, '11737': 13.255965949272806, '12435': 12.885678055509834, '10122': 12.85885675245558, '12854': 12.785545403074678, '11118': 12.260958211050694, '12975': 11.86563088646175, '12280': 11.377480580351694, '12808': 11.136735451772054, '12431': 10.880771153008903, '11248': 10.340002159306415, '10848': 10.291303962939756}"
0,781841,496.2032318943147,2985995,352.20511913187073,"{'10068': 165.704837491163, '11543': 143.5061928345631, '12203': 101.30639727740144, '10034': 98.52311161407819, '10708': 85.30596167420667, '10116': 79.8733619309606, '11349': 77.51056193809615, '11018': 70.91252666829268, '12570': 66.89940070500575, '10282': 66.07991501951408, '12141': 64.55529729774517, '11383': 57.99259535559578, '10948': 55.07810339104811, '10048': 54.898029180066935, '11497': 51.22616902471928, '10518': 47.72815749370926, '11300': 41.8831845284985, '11174': 40.58860894875044, '12258': 39.436298921887314, '12840': 32.37146109321894, '10434': 31.768594095265136, '10674': 31.083303831324947, '12501': 20.866146644707587, '10570': 19.550331596136395, '12363': 19.217719740985004, '10858': 18.728919278770217, '10878': 18.551383052898053, '12101': 18.337627485594233, '12584': 17.97904415187103, '10286': 17.79399849571928, '10672': 16.559980154772276, '11176': 16.276543918214813, '10866': 16.009705862614503, '10010': 14.94608840470063, '10832': 14.625373025839732, '11048': 14.137448481128104, '11423': 14.042520233372315, '11082': 13.314782301189577, '10406': 12.718069780291199, '11158': 12.642241246622687, '11212': 12.117395141857891, '12369': 12.02228964910238, '10974': 11.49042175928271, '12951': 11.232434348092047, '11248': 11.199699380826601, '10258': 11.156846397092888, '11074': 11.153463374487261, '10122': 11.14082487141293, '11339': 11.006590390863353, '11042': 10.609836783818105, '12562': 10.521601473307188, '11353': 10.128341238267431, '12917': 10.077312711952123}"
0,734512,429.2496806410405,2334751,271.1358727209383,"{'12013': 179.2545672236741, '11543': 152.19304506405695, '11056': 88.46059741693678, '10166': 85.84817698839225, '10404': 80.18109841601355, '12600': 77.47656400709053, '12941': 76.54068266728643, '10046': 75.05922579066338, '10216': 74.45469078263594, '10018': 73.86999062461146, '10344': 65.84201333549615, '12840': 64.85278532064878, '10146': 62.031270553641875, '11018': 56.11457062383489, '11236': 49.270944252955616, '10944': 48.16754986866281, '11094': 31.078516300920757, '10086': 27.42767926719049, '11266': 26.855530442888274, '11158': 19.868879626042006, '10858': 18.984047798415688, '10898': 18.637390933858622, '11445': 18.365591513973172, '11170': 17.448201365991096, '12393': 17.058379706042523, '10738': 16.161410271581325, '11495': 15.989726415336833, '10920': 15.775461977439674, '12604': 15.353746786255169, '10942': 14.753110810263117, '12608': 14.541708774825864, '11763': 14.53270353480151, '10952': 14.09360084291122, '10840': 14.066679593583112, '10222': 13.175823888488033, '11042': 12.898215294070607, '12808': 12.887931933880814, '12955': 12.480210425663799, '12562': 12.442065525082816, '11074': 12.259773892118238, '12387': 12.027471821569591, '11737': 11.32829547011351, '10458': 11.328163369991941, '10186': 10.895013592080858, '11845': 10.448424869357748}"
0,670095,388.66138113294267,2002755,230.1223715960014,"{'12109': 182.08183168281315, '11543': 178.02895713273153, '10488': 108.62106435356408, '10344': 88.50375536208024, '10944': 87.18628976869817, '11026': 82.35859118641731, '10204': 79.58330767996053, '10954': 78.24428065738074, '12149': 74.16886026446443, '10272': 72.91525759169573, '12523': 64.38804449487314, '10948': 63.905939479363184, '10968': 55.66991476397163, '12485': 49.261404511240734, '12895': 45.549618876465885, '10462': 44.75205549494799, '12185': 31.36902237465118, '12810': 21.69896904897492, '11174': 21.339441785873838, '11495': 19.86303569488663, '11258': 19.45450101453578, '10524': 19.040250317327725, '12107': 18.59909456374063, '12564': 18.517294483581157, '12369': 17.96835334738519, '11561': 17.753976463147843, '11012': 17.694772140127608, '12361': 16.818387668200334, '12348': 16.26439398241711, '10732': 16.24747013308815, '12852': 16.165487313158334, '11022': 15.976662695280828, '11102': 15.921596495161324, '11493': 15.892921248199997, '10154': 15.06645312880681, '10306': 15.059664697875315, '12435': 14.967459479313236, '11118': 14.001073608026063, '10738': 13.918855013194108, '12574': 13.820710580768122, '10974': 11.22090327271687, '10858': 11.084803200449478, '12365': 10.504121594981846, '13005': 10.378073909376, '11038': 10.313406878031788, '11054': 10.184322979018368}"
0,679936,330.7946892655367,1407765,159.06949152542373,"{'10686': 89.96499797537892, '10954': 87.3851843775328, '12449': 82.4777754436824, '12840': 81.68734378681988, '12467': 76.71474045846182, '10958': 63.46988888283615, '12501': 59.49105729587119, '10034': 51.64768152339627, '11300': 49.27475354565649, '10540': 45.41982295632651, '10116': 40.72582307043983, '11222': 40.40615048040777, '11242': 39.533509478325016, '10472': 19.50725880957497, '10968': 19.24701248389144, '11292': 18.92488255566196, '12923': 18.35171699470115, '11248': 18.27598371290747, '10400': 18.138450587128816, '11737': 18.020072474121893, '12951': 17.860415506402138, '12598': 17.835795620541397, '10946': 16.04621286846521, '12284': 16.042377258062828, '12369': 15.922993648194979, '12834': 15.888165992411466, '10442': 15.760134527469603, '11068': 15.43126678338619, '12820': 14.804464082196017, '12562': 14.47740480466714, '10180': 14.272379884846789, '10506': 14.220470063073927, '11797': 14.009589336363861, '12550': 13.922737169632867, '10864': 13.54155804270621, '12804': 13.237378247301564, '12620': 13.063062552518671, '11022': 13.052624905149766, '12838': 12.614337217265344, '10016': 12.612515653590501, '12499': 12.553919268572852, '10926': 11.991569901539329, '12572': 11.462863551972905, '10872': 10.544977143123571, '12435': 10.444500324601616}"
0,322972,368.4981760145919,1772297,202.04024167806656,"{'10034': 96.16449902888031, '10964': 89.17200657358792, '12993': 86.19355727796312, '11174': 85.5336475090837, '10996': 80.00680406115639, '11064': 74.87596520550397, '10390': 69.61525345471544, '10940': 57.705501483941774, '10460': 57.12055126645284, '12449': 53.10690865770076, '11593': 51.34879876655798, '10182': 49.904979630776175, '10932': 47.49605249689612, '10810': 46.93778869579812, '12889': 46.745951252452954, '11262': 33.541153246369035, '11383': 31.07162173848534, '12439': 29.182429989021024, '10968': 26.218586212327587, '10426': 23.109282532968145, '11533': 21.876190375817483, '12828': 19.892721231607723, '11411': 19.873795111371138, '10866': 19.347551800514925, '12923': 18.39608238267226, '12881': 17.742924399071143, '11118': 16.918606631035136, '10600': 16.359205544622192, '10864': 15.31739914669887, '11317': 13.827145876647759, '11172': 13.825412044367024, '11176': 13.149932138703441, '12820': 13.055188694505102, '11803': 12.539170045499558, '11583': 11.721172977000178, '10946': 11.5381212675697, '10384': 11.105092250740599, '12967': 10.268687684051411, '10398': 10.192489634536269}"
0,343246,492.1324644549763,2984109,353.56741706161137,"{'11543': 125.19009723606676, '11497': 107.19591422103957, '10766': 87.66032992348295, '12840': 85.98036866227363, '12201': 83.67478916897093, '11557': 80.79893799419366, '10954': 75.81175943351694, '11553': 74.852842909211, '12183': 66.63387632543848, '11307': 64.7866027925547, '11066': 64.42563639648642, '11018': 62.18079695279894, '12941': 59.61497277246057, '10318': 57.28732447990347, '10048': 56.951038718027164, '11971': 56.21459762592699, '10694': 54.38241683016941, '12977': 48.46859971786445, '10972': 47.9952246972215, '12889': 47.86387635850102, '11525': 47.19612824075862, '12939': 46.6844225674039, '11587': 46.22927027949002, '11735': 44.601877514312264, '10040': 43.61742780443079, '10982': 31.647784735336973, '10534': 19.99359354138373, '10950': 19.06341069157368, '10836': 18.488324011128817, '11258': 17.857607370058897, '12063': 17.82028514017168, '12935': 17.28737798605948, '12614': 16.65163311774347, '10350': 16.52203487365039, '10124': 16.481368170153115, '11142': 16.246511981769217, '12598': 16.23703920119415, '12881': 16.008612356814844, '12955': 15.682810777082318, '11118': 15.18602563770196, '10476': 15.16114134525957, '10104': 14.769492679822887, '11495': 13.884814179585138, '10878': 13.403870151691592, '11691': 12.936430010529282, '12834': 12.417401095989629, '10858': 12.283671693472336, '12316': 11.10441396014639, '10692': 10.611218043472785, '10014': 10.28597910130389}"
0,929714,403.765468947308,2096526,240.67569739409942,"{'12403': 111.07391143915757, '10970': 95.17134680147588, '12153': 86.97846624067796, '11321': 76.90487058304689, '12883': 75.49889389314106, '12856': 68.25936638521266, '11198': 64.01305169626437, '11775': 62.68504860691618, '11555': 61.19655176180135, '12875': 59.102785657555465, '10278': 58.98336700875399, '12475': 52.975915881184, '10518': 48.22879570925243, '11094': 44.33956819049683, '11357': 44.08443296329084, '12197': 36.255329005775536, '12483': 34.699706256308545, '12477': 30.782099767818064, '11533': 25.967823694146453, '12282': 19.92442451137739, '11969': 19.895278745051634, '10370': 19.225209642052075, '12586': 18.657073993837486, '12917': 18.233655248425197, '11823': 18.05159809731203, '12963': 17.91282816878232, '10998': 17.701963767637025, '11623': 17.430822020854762, '11022': 16.849032824561345, '12533': 16.820839757411377, '10926': 16.488156058271166, '12820': 16.397608404083115, '12069': 16.22488062564443, '11050': 15.899945523086995, '10942': 15.636742082602382, '11653': 15.4720567464805, '10836': 14.84473922756352, '11353': 13.828264020345676, '12429': 13.623116594669622, '10918': 13.148738656553695, '11166': 12.815464502948071, '11042': 12.374061304295555, '11315': 12.356391471369374, '10872': 11.513505677767682, '11226': 10.084893744627658, '12604': 10.049245406323028}"
0,868982,444.55828077551973,2572663,300.47453865919175,"{'11435': 170.43928367607114, '10932': 87.23989764812929, '10344': 83.36053331708517, '12519': 81.7574613293434, '11919': 80.63471197341639, '10414': 75.5386681130867, '11497': 68.44334062628106, '10324': 62.824459385033244, '11236': 58.03984740680861, '10532': 57.697929643812444, '10174': 57.60877978886412, '10318': 57.42162196275767, '12523': 57.0680430063952, '12449': 45.55119021049235, '11094': 41.7459259195344, '12529': 38.42152710579231, '10948': 36.63578465810513, '10870': 34.78982553929002, '11811': 33.509501624660004, '10944': 25.088729582052395, '10404': 22.61450793057516, '10968': 20.379702257676442, '11186': 19.991287018635006, '12574': 19.93273310227525, '11170': 19.37859198706738, '11118': 19.347859829551098, '11763': 18.339841179191012, '10848': 17.78124340350491, '11363': 17.616113210192747, '10612': 16.499216891398145, '12834': 16.381868283759324, '11689': 16.355306116089864, '10018': 15.601221741660982, '10840': 15.444072855182004, '10390': 15.43777032403689, '12935': 15.167146506517355, '12143': 15.021661244491096, '12586': 14.743849611857094, '10832': 14.629752564118746, '10244': 13.973994688661287, '11607': 13.951675390400444, '11327': 13.923512623888005, '12533': 13.531495266092199, '12598': 12.792479090724445, '12620': 12.628410268790997, '12572': 12.324079798320104, '12562': 12.319807780756978, '10058': 11.590808381498677, '10858': 11.504704590927865, '10240': 11.261033175743941, '10906': 11.11895283012592, '12864': 11.057505549417344, '10154': 10.808086200468251, '12330': 10.754551206780597, '11176': 10.304996996126265}"
0,395697,424.77377921777367,2258539,261.34448044434157,"{'11435': 212.53503852732626, '11497': 98.5802501184667, '11168': 82.7655389063577, '10274': 81.29486410762071, '12519': 79.35886257173199, '10434': 77.62457655996413, '12181': 63.168325700629666, '10166': 61.7490535788132, '12475': 61.0455510177766, '10278': 53.76856857639994, '11050': 53.514241478932256, '11246': 52.868502070535435, '10472': 50.49351568342739, '10088': 49.98425393682575, '12883': 39.451234590426125, '11094': 38.46628910484161, '11471': 36.81162882932297, '12840': 35.06874199687693, '12889': 34.75088762947689, '11104': 34.587182888193624, '12967': 19.17154719309108, '11224': 18.969539776298422, '11687': 18.199559278194858, '11737': 17.561772126994512, '10866': 16.59880545905543, '11413': 16.491113226761573, '12245': 16.266216151425358, '11487': 15.805671263950089, '12143': 15.754975265369008, '10942': 15.564031902183334, '10998': 15.562008303710623, '10986': 15.390008387626365, '10820': 14.972207306575275, '10378': 14.062311603754324, '12820': 13.771521878809473, '11873': 13.631509703727723, '10906': 13.360643736192973, '10888': 13.084508005495755, '10112': 11.877396446305381, '12379': 11.190270986092022, '11625': 10.356122669145133, '10260': 10.120047194029375}"
